,Date,User,Tweet
84,2023-01-30 14:45:47+00:00,scupytrooples,"@livefreeordefi @Cryptoyieldinfo @Rabby_io it's so good. has all the power dev features of mm, but with waaay better token discovery, threat detection, and great ux for defi/nfts.

as an operator, watch mode is a godsend, helping me monitor multisigs and contracts, as well as the ability to export transactions as JSONs 🤤"
85,2023-01-30 14:41:54+00:00,scupytrooples,@DegenSpartan @0xTheGreatApe I plan to sell staking rewards just enough to eek out a reasonably sized existence.
86,2023-01-30 14:41:10+00:00,scupytrooples,@enjoyoor Important person got phished so kneejerk solutions are the current thing.
87,2023-01-30 08:52:53+00:00,scupytrooples,"Shoutout to the dedicated builders at @KeystoneWallet for their 5th year anniversary of building in this space. Their hardware wallet is fantastic, and has broad wallet support, including MM and my new favorite wallet @Rabby_io."
88,2023-01-26 14:46:49+00:00,scupytrooples,@Cryptoyieldinfo my og waifu gin rei https://t.co/vulYmZQacK
89,2023-01-26 10:42:57+00:00,scupytrooples,"new pfp!

made this by combining my previous two pfps in midjourney using the ""blend"" command. https://t.co/rpnRdZ4rsL"
90,2023-01-24 02:42:11+00:00,scupytrooples,@pillheadddd @poordart good thing your art is dope af and not an easy style for the ai to copy
91,2023-01-23 12:49:22+00:00,scupytrooples,"@poordart midjourney, put in a link to the logo, and then some instructions for how you want to modify it. did so for alchemix, here are some of my favs https://t.co/7R0dW3iPKy"
92,2023-01-09 07:35:19+00:00,scupytrooples,"I'm still working on Alchemix. Just been quiet on the project as we are focusing on building some cool new stuff which I am excited for. Closer to the release of our new stuff, I'll be talking about it a lot more.

Come to discord to get more details/nuggets of info on it."
93,2023-01-08 11:02:42+00:00,scupytrooples,"@banterlytics @0xgodking Yea, I personally wouldn't hold *any* stablecoin without getting yield on it though"
94,2023-01-08 09:45:54+00:00,scupytrooples,"@0xgodking Frax will be on Alchemix soon, so more adoption on the way."
95,2023-01-08 02:55:53+00:00,scupytrooples,@functi0nZer0 Laughing hysterically at my dad jokes until it becomes contagious is how I get out of these situations
96,2023-01-08 00:11:14+00:00,scupytrooples,@ellaorten Wassie!
97,2023-01-08 00:03:58+00:00,scupytrooples,"@loomdart While reading the Saitama/garou fight in murata's opm manga, I said that several times."
98,2023-01-07 23:54:50+00:00,scupytrooples,@0xRacerAlt Asheville NC is a nice lil artsy city of 100k ppl nestled in the smokey mountains.
99,2023-01-07 23:51:09+00:00,scupytrooples,@inversebrah wagmussy
100,2023-01-06 11:03:42+00:00,scupytrooples,Someone else is on the other side of every shade.
101,2023-01-06 09:45:56+00:00,scupytrooples,@kryptojimi Zero SUN
102,2023-01-06 09:27:12+00:00,scupytrooples,@OfKimbriki sun not sum
103,2023-01-06 09:20:37+00:00,scupytrooples,"(h.e, h.e)"
104,2023-01-06 09:15:21+00:00,scupytrooples,@DoaneJameson Zero-SUN
105,2023-01-06 09:14:34+00:00,scupytrooples,"I used to think crypto wasn't a zero-sun game, but turns out that might be false."
106,2023-01-06 02:53:21+00:00,scupytrooples,@ethacct @masonmarcobello Would rather ppl not get hurt is all
107,2023-01-06 02:31:57+00:00,scupytrooples,"@masonmarcobello I certainly hope so, but 5 minutes and maybe a few dollars in fees can potentially have a much much higher return than fucking around and finding out."
108,2023-01-06 02:27:24+00:00,scupytrooples,tldr huobi likely in trouble. get out while you still can. https://t.co/G0j1v9GvEi
